"Title","Type","Question_Text","Question_Label","Answer_Text","Number_Times_Answer_Selected","Number_Times_Question_Answered","Question_ID","Answer_ID"
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the air quality in your space/office?</span></p>","Air Quality 2","C. Unsatisfied",2,34,1398734,4700598
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","A. Satisfied",18,34,1398735,4700599
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","B. Neutral",12,34,1398735,4700600
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","C. Unsatisfied",4,34,1398735,4700601
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","A. Satisfied",21,33,1398736,4700602
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","B. Neutral",11,33,1398736,4700603
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","C. Unsatisfied",1,33,1398736,4700604
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","A. Satisfied",22,33,1398737,4700605
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","B. Neutral",11,33,1398737,4700606
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","C. Unsatisfied",0,33,1398737,4700607
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","A. Satisified",23,33,1398738,4700608
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","B. Neutral",6,33,1398738,4700609
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","C. Unsatisfied",4,33,1398738,4700610
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","A. Satisfied",23,32,1398739,4700611
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","B. Neutral",6,32,1398739,4700612
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","C. Unsatisfied",3,32,1398739,4700613
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","A. Satisfied",21,32,1398740,4700614
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","B. Neutral",10,32,1398740,4700615
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","C. Unsatisfied",1,32,1398740,4700616
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","A. Satisfied",20,32,1398741,4700617
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","B. Neutral",10,32,1398741,4700618
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","C. Unsatisfied",2,32,1398741,4700619
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","A. Satisfied",21,32,1398742,4700620
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","B. Neutral
",9,32,1398742,4700621
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","C. Unsatisfied",2,32,1398742,4700622
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","A. Yes",19,32,1398743,4700623
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","B. No",13,32,1398743,4700624
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","A. Satisfied",19,31,1398744,4700625
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","B. Neutral",11,31,1398744,4700626
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","C. Unsatisfied",1,31,1398744,4700627
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","A. Satisfied",20,31,1398745,4700628
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","B. Neutral",10,31,1398745,4700629
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","C. Unsatisfied",1,31,1398745,4700630
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","A. Yes",19,32,1398746,4700631
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","B. No",13,32,1398746,4700632
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","A. Satisfied",19,27,1398747,4700633
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","B. Neutral",4,27,1398747,4700634
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","C. Unsatisfied",4,27,1398747,4700635
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","A. Satisfied",16,31,1398748,4700636
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","B. Neutral",14,31,1398748,4700637
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","C. Unsatisfied",1,31,1398748,4700638
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","A. Satisfied",17,30,1398749,4700639
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","B. Neutral",10,30,1398749,4700640
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","C. Unsatisfied",3,30,1398749,4700641
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","A. Satisfied",16,30,1398750,4700642
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","B. Neutral",13,30,1398750,4700643
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","C. Unsatisfied",1,30,1398750,4700644
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","A. Satisfied",18,29,1398751,4700645
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","B. Neutral",7,29,1398751,4700646
"Indoor Environment - Occupant Survey: AQ-01-UDC Tower’ at Pearl Qatar","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","C. Unsatisfied",4,29,1398751,4700647
