"Title","Type","Question_Text","Question_Label","Answer_Text","Number_Times_Answer_Selected","Number_Times_Question_Answered","Question_ID","Answer_ID"
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","A. Satisfied",124,124,1426049,4784110
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","B. Neutral",0,124,1426049,4784111
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","C. Unsatisfied",0,124,1426049,4784112
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","A. Satisfied",122,123,1426050,4784113
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","B. Neutral",1,123,1426050,4784114
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","C. Unsatisfied",0,123,1426050,4784115
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","A. Satisified",121,123,1426051,4784116
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","B. Neutral",2,123,1426051,4784117
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","C. Unsatisfied",0,123,1426051,4784118
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","A. Satisfied",120,123,1426052,4784119
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","B. Neutral",3,123,1426052,4784120
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","C. Unsatisfied",0,123,1426052,4784121
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","A. Satisfied",122,123,1426053,4784122
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","B. Neutral",1,123,1426053,4784123
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","C. Unsatisfied",0,123,1426053,4784124
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","A. Satisfied",121,123,1426054,4784125
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","B. Neutral",2,123,1426054,4784126
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","C. Unsatisfied",0,123,1426054,4784127
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","A. Satisfied",122,123,1426055,4784128
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","B. Neutral
",1,123,1426055,4784129
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","C. Unsatisfied",0,123,1426055,4784130
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","A. Yes",123,123,1426056,4784131
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","B. No",0,123,1426056,4784132
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","A. Satisfied",121,123,1426057,4784133
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","B. Neutral",2,123,1426057,4784134
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","C. Unsatisfied",0,123,1426057,4784135
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","A. Satisfied",121,123,1426058,4784136
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","B. Neutral",2,123,1426058,4784137
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","C. Unsatisfied",0,123,1426058,4784138
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","A. Yes",122,123,1426059,4784139
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","B. No",1,123,1426059,4784140
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","A. Satisfied",123,123,1426060,4784141
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","B. Neutral",0,123,1426060,4784142
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","C. Unsatisfied",0,123,1426060,4784143
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","A. Satisfied",122,123,1426061,4784144
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","B. Neutral",1,123,1426061,4784145
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","C. Unsatisfied",0,123,1426061,4784146
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","A. Satisfied",123,123,1426062,4784147
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","B. Neutral",0,123,1426062,4784148
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","C. Unsatisfied",0,123,1426062,4784149
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","A. Satisfied",120,123,1426063,4784150
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","B. Neutral",3,123,1426063,4784151
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","C. Unsatisfied",0,123,1426063,4784152
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","A. Satisfied",123,123,1426064,4784153
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","B. Neutral",0,123,1426064,4784154
"Indoor Environment - Occupant Survey: Lulu Express – Lusail ","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","C. Unsatisfied",0,123,1426064,4784155
